doi,title,abstract,label_included
https://doi.org/10.1093/gerona/gly258,"The Association Between Hair Cortisol, Hair Cortisone, and Cognitive Function in a Population-Based Cohort of Older Adults: Results From The Irish Longitudinal Study on Ageing","Experimental evidence to date largely supports an association between the stress hormone cortisol and cognitive performance. Older adults, in particular, may be vulnerable to the neurotoxic effects of prolonged increases in cortisol; however, the assessment of chronic hormone levels has previously been challenging. Hair cortisol analysis has advantages over other cortisol metrics for this purpose as it facilitates the assessment of total hormone secretion over several months. Cortisol and cortisone were measured in the scalp hair of 1,876 older adults from The Irish Longitudinal Study on Ageing. Participants underwent a battery of cognitive tests assessing global function, memory, executive function, and processing speed. After adjustment for hair characteristics, demographics, metabolic risk factors, cardiovascular conditions, and depression, regression analysis revealed an inverse relationship of hair glucocorticoids to immediate (cortisol: β = -.12, p = .032; cortisone: β = -.021, p = .036) and delayed (cortisol: β = -.13, p = .003; cortisone: β = -.23, p = .006) word recall performance. They were also associated with more errors on the Mini-Mental State Examination (cortisol: incidence rate ratio (IRR) = 1.06, p = .008; cortisone: IRR = 1.14, p = .002) and Montreal Cognitive Assessment (cortisone: IRR = 1.06, p = .015). Higher hair glucocorticoids are inversely associated with memory and global cognition in a population-based sample of older adults. Future work should explore the prognostic significance of these findings.",1
https://doi.org/10.1093/jas/skz266,Supplementing an immunomodulatory feed ingredient to improve thermoregulation and performance of finishing beef cattle under heat stress conditions,"Abstract This experiment compared physiological and productive responses in finishing beef cattle managed under heat stress conditions, and supplemented (SUPP) or not (CON) with an immunomodulatory feed ingredient (Omnigen-AF; Phibro Animal Health, Teaneck, NJ). Crossbred yearling cattle (¾ Bos taurus × ¼ Bos indicus; 64 heifers and 64 steers) were ranked by initial body weight (BW) (440 ± 3 kg) and sex, and allocated to 1 of 16 unshaded drylot pens (8 heifers or steers/pen). Pens within sex were randomly assigned to receive SUPP or CON (n = 8/treatment). Cattle received a total-mixed ration (91% concentrate inclusion and 1.21 Mcal/kg of net energy for gain; dry matter [DM basis]) during the experiment (day 0 to 106). The immunomodulatory feed was offered as a top-dress to SUPP pens (56 g/d per animal; as-fed basis) beginning on day 7. Cattle BW were recorded on day 0, 14, 28, 42, 56, 70, 84, 98, and 106. Feed intake was evaluated from each pen by recording feed offer daily and refusals biweekly. Intravaginal temperature of heifers was recorded hourly from day 1 to 6, 29 to 41, and 85 to 97. Environmental temperature humidity index (THI) was also recorded hourly throughout the experiment, and averaged 79.8 ± 0.6. Concurrently with BW assessment, hair samples from the tail-switch were collected (3 animals/pen) for analysis of hair cortisol concentrations. Blood samples were collected on day 0, 28, 56, 84, and 106 from all animals for plasma extraction. Whole blood was collected on day 0, 56, and 106 (3 animals/pen) for analysis of heat shock protein (HSP) 70 and HSP72 mRNA expression. Cattle were slaughtered on day 107 at a commercial packing facility. Results obtained prior to day 7 served as independent covariate for each respective analysis. Heifers receiving SUPP had less (P ≤ 0.05) vaginal temperature from 1500 to 1900 h across sampling days (treatment × hour, P &lt; 0.01; 39.05 vs. 39.19 °C, respectively; SEM = 0.04), when THI ranged from 85.3 to 90.1. Expression of HSP70 and HSP72 was less (P ≥ 0.03) for SUPP cattle on day 106 (22.6- vs. 51.5-fold effect for HSP70, SEM = 9.7, and 11.0- vs. 32.8-fold effect for HSP72; treatment × day, P ≤ 0.04). No treatment effects were detected (P ≥ 0.22) for performance, carcass traits, plasma concentrations of cortisol and haptoglobin, or hair cortisol concentrations. Results from this study suggest that SUPP ameliorated hyperthermia in finishing cattle exposed to heat stress conditions, but such benefit was not sufficient to improve productive responses.",0
,Early-onset severe obesity with ACTH deficiency and red hair in a boy: the POMC deficiency.,"The patient is a 2.8 years old male who is extremely obese and severe hyperphagic from birth. He had seizures attacks and apnea from the second week of his life. He has red hair and serum cortisol and ACTH levels are very low. We examined our patient as a hypocortisolism due to ACTH deficiency and central hypothyrodism. After the corticosteroid replacement therapy hair color changed to brown. We performed molecular genetic analysis at the Institue for Experimental Pediatric Endocrinology laboratory in Berlin, Germany by Krude H. and found compound heterozygous mutations. As a result the case is diagnosed as POMC deficiency.",0
https://doi.org/10.1210/jc.2013-2924,Increased Scalp Hair Cortisol Concentrations in Obese Children,"Context: Pathologically increased cortisol exposure induces obesity, but it is not known whether relatively high cortisol within the physiological range is related to childhood obesity. Objective: The aim of the study was to compare hair cortisol concentrations between obese and normal-weight children. Design: We performed an observational case-control study. Participants: Twenty obese children (body mass index-SD score [BMI-SDS] &amp;gt; 2.3) and 20 age- and sex-matched normal-weight children (BMI-SDS &amp;lt; 1.1) aged 8–12 years were recruited. Main Outcome Measures: Scalp hair samples from the posterior vertex were collected, and hair cortisol concentrations were measured using ELISA. Body weight, height, and waist circumference were measured. From the obese children, additional data on blood pressure and blood lipid concentrations were collected. Results: In both groups, five boys and 15 girls were included; their mean age was 10.8 ± 1.3 vs 10.8 ± 1.2 years (obese vs normal weight; not significant). Body weight, BMI, BMI-SDS, and waist circumference were higher in the obese children compared with the normal-weight children (69.8 ± 17.2 vs 35.5 ± 7.2 kg; 29.6 ± 4.9 vs 16.4 ± 1.6 kg/m2; 3.4 ± 0.5 vs −0.2 ± 0.8 SDS; 94 ± 13 vs 62 ± 6 cm; P &amp;lt; .001 all). Hair cortisol concentration was higher in obese than normal-weight children (median [interquartile range], 25 [17, 32] vs 17 [13, 21] pg/mg; P &amp;lt; .05). Conclusions: Hair cortisol concentration, a measure for long-term cortisol exposure, was higher in obese children than normal-weight children. This suggests long-term activation of the hypothalamus-pituitary-adrenal axis in obese children and may provide a novel target for treatment of obesity in children.",1
https://doi.org/10.1177/0300891619872546,Unusual skin toxicity associated with sustained disease response induced by nivolumab in a patient with non-small cell lung cancer,"Introduction: Immunotherapy has shown efficacy in the treatment of different malignancies. Nivolumab, an immune checkpoint inhibitor directed against programmed death-1, has been approved for non-small cell lung cancer (NSCLC) in pretreated patients. Although it is generally well-tolerated, immunotherapy may be complicated by a wide range of immune-mediated adverse events. We describe the case of an uncommon skin toxicity arising as alopecia universalis induced by nivolumab in a patient with NSCLC. Case description: A 58-year-old man received nivolumab for metastatic NSCLC after progression to 3 lines of chemotherapy. The treatment was prescribed in June 2016, and induced a rapid and significant disease response. Nivolumab was well-tolerated until May 2017, when partial alopecia at hair and eyelashes appeared. In the next months, alopecia became complete and extended to the whole body surface. The dermatologic picture was compatible with alopecia areata. A topical steroid therapy was attempted, without benefit. The patient refused systemic treatments and is still undergoing nivolumab without new toxicities and with persistent disease response. Conclusions: This case suggests that alopecia areata may be a rare immune-related adverse event of immune checkpoint agents. Its late onset in our patient is uncommon and unexpected, underlining that the risk of nivolumab-induced toxicity is not limited to the beginning of treatment. Despite its rarity, alopecia areata should be considered in the range of adverse events potentially induced by immune checkpoint inhibitors even in the long term. Potential association between toxicity and efficacy of immunotherapy in NSCLC warrants further investigation.",0
https://doi.org/10.1016/j.ijpsycho.2016.03.001,Hair cortisol concentrations in relation to ill-being and well-being in healthy young and old females,"Hair cortisol concentration (HCC) provides a retrospective measure of long-term (i.e. over a period of months) cortisol secretion and has been shown to be elevated in relation to chronic stress conditions. However associations in healthy participants with subjective ill-being are less clear and associations with well-being have not been explored. The current study examined HCC in relation to independent comprehensive measures of ill-being (stress, depression, anxiety) and well-being (subjective happiness, life satisfaction, psychological well-being) in healthy young and old females (mean±SD: 19.5±2.2years and 78.6±6.7years respectively, total N=115). The data supported evidence of increased total cortisol secretion with increased age. No association between ill-being and HCC was found in either the young or older group of participants. A positive association between HCC and well-being was found in the older participant group which was independent of ill-being and potential confounds. These findings do not support associations between HCC and ill-being in healthy young or old females. However the results suggest that HCC is able to distinguish levels of well-being in healthy older females.",0
https://doi.org/10.1016/j.appet.2020.104993,Do stressed children have a lot on their plates? A cross-sectional study of long-term stress and diet among Finnish preschoolers,"We examined the association between hair cortisol concentration (HCC) - an indicator of long-term stress - and diet among preschoolers in a cross-sectional design. The participants were 597 Finnish 3-6-year-olds, and the data were collected in 2015-16. We used 4-cm hair samples to analyze HCC during the past four months. Food consumption was assessed using a food frequency questionnaire, and we used consumption frequencies of selected food groups as well as data-driven dietary pattern scores in the analyses. The parents of the participating children reported their educational level and family income. The researchers measured the children's weight and height. We examined the associations between HCC and diet using multilevel linear mixed models adjusted for age, gender, the highest education in the family, household relative income, and child BMI. Higher HCCs were associated with less frequent consumption of fruit and berries (B estimate -1.17, 95% CI -2.29, -0.05) and lower scores in a health-conscious dietary pattern (B estimate -0.38, 95% CI -0.61, -0,14). Higher HCCs were also associated with more frequent consumption of sugary beverages (B estimate 1.30, 95% CI 0.06, 2.54) in a model adjusted for age, gender and highest education in the family, but the association attenuated after further adjustments. Our results are parallel with previous studies that show a link between stress and unhealthy diet. In the future, longitudinal studies are needed to establish a causal relationship between stress and diet among children.",1
https://doi.org/10.1371/journal.pone.0228769,Prenatal and childhood predictors of hair cortisol concentration in mid-childhood and early adolescence,"Background  Hair cortisol concentration (HCC) is an increasingly used measure of systemic cortisol concentration. However, determinants of HCC in children and adolescents are unclear because few prospective studies have been conducted to date.   Study design  We followed 725 children in Project Viva, a pre-birth cohort study of mothers and children, who provided hair samples at mid-childhood (median age: 7.7 years) or early adolescence (median age: 12.9 years). We examined associations of various factors measured from pregnancy to mid-childhood with HCC in mid-childhood and early adolescence, as well as change in HCC between these time points (ΔHCC).   Results  There were 426 children with HCC measurements in both mid-childhood and early adolescence, 173 children with measures only in mid-childhood, and 126 with measures only in early adolescence. HCC was lower in mid-childhood (median 1.0pg/mg [interquartile range, IQR: 0.5, 2.4]) than early adolescence (2.2pg/mg [1.1, 4.4]). In multivariable-adjusted regression models, female sex (β = -0.41, 95% CI: -0.67, -0.15) and birth weight-for-gestational age z-score (β = -0.19, 95% CI: -0.33, -0.04) were associated with lower mid-childhood HCC, while prenatal smoking was associated with higher mid-childhood HCC (β = 0.53, 95% CI: 0.04, 1.01). In early adolescence, child age (β = 0.34 per year, 95% CI: 0.21, 0.46) female sex (β = 0.33, 95% CI: 0.10, 0.57), and maternal pre-pregnancy body mass index (β = 0.15 per 5-kg/m2, 95% CI: 0.01, 0.29) were positively associated with HCC. Child anthropometric measures and biomarker concentrations were not associated with HCC.   Conclusion  Maternal pre-pregnancy BMI, maternal prenatal smoking, and low birth weight were associated with higher mid-childhood and adolescent HCC. However, few postnatal characteristics were associated with HCC.",1
https://doi.org/10.1016/j.psyneuen.2016.02.008,"Associations between hair cortisol concentration, income, income dynamics and status incongruity in healthy middle-aged women","A body of research demonstrates that financial disadvantage is associated with general health inequalities and higher mortality rates. Most studies make use of cross-sectional analyses, although income can also be viewed as a dynamic concept. The use of endocrine-markers as proxies for health can provide information about the pathways involved in these associations. Hair cortisol analysis has been developed as a method for assessing sustained cortisol output as it provides an estimate of cumulative cortisol secretion over a prolonged time. The present study assessed income and income trajectory over a 4-year period in 164 working women (aged 26-65) in relation to hair cortisol in a longitudinal design. A negative association between hair cortisol and concurrent income was found (p=0.025) and hair cortisol and changes in income over 4 years (p<0.001), after adjustment for age, BMI, smoking status, hair treatment and country. Status incongruity, a mismatch between educational status and income group, was related to higher cortisol levels compared with status congruity (p=0.009). These findings suggest that psychoneuroendocrinological pathways might partially explain the relationship between lower socio-economic status and adverse health outcomes. Future longitudinal research using hair cortisol analysis is warranted to clarify the time course of social mobility in relation to long-term cortisol, to investigate other underlying psychosocial factors implicated in these associations, and to determine the exact health implications of the neuroendocrine perturbations in individuals with limited economic resources.",1
https://doi.org/10.1002/dev.21807,"Measurement of cortisol, dehydroepiandrosterone, and testosterone in the hair of children: Preliminary results and promising indications","Hormone analysis is a valuable tool for understanding how physiology and behavior interact. Cortisol in hair has recently been examined as a measure of longer-term hormone output. The aim of this study was to investigate the relationships between other androgens in hair and anthropometric measures. In a child sample (n = 114, mean age: 8.5 years, 66 females) levels of cortisol, dehydroepiandrosterone (DHEA) and testosterone were assayed in the 0–3 cm section proximal to scalp. The 3–6 cm segment within a subsample of female participants (n = 35) was examined and compared. Results showed that testosterone strongly correlated with DHEA, and moderately correlated with cortisol (0–3 cm only). Higher hormone concentrations were present in the 3–6 cm segment. Finally, there was a weak positive association between DHEA and height. The replication of previously identified associations between androgens, particularly testosterone-DHEA, and with developmental measures suggests hair may offer a valid method of hormone measurement for DHEA and testosterone.",1
https://doi.org/10.1002/dev.21840,Hair cortisol as a measure of the stress response to social adversity in young children,"Hair cortisol has the potential to provide insight into young children's long-term stress response to social adversity. This study investigated associations between children's exposure to adversity from pregnancy to 2 years of age and their hair cortisol at 2 years, using a longitudinal cohort of children enriched for adversity risk, whose mothers were recruited during pregnancy through the ""right@home"" trial. Exposures were 18 maternal socioeconomic and psychosocial indicators of adversity, examined as concurrent, cumulative, and longitudinal exposure from pregnancy to 2 years. Hair samples were analyzed from 319/603 (53%) children participating at 2 years. Multivariable regression analyses for concurrent exposure showed three indicators of adversity were associated with higher hair cortisol (housing tenure of public rental, paying board or living rent free; not living in a safe place; higher maternal stress symptoms), one with lower hair cortisol (housing problems), and 14 indicators with no evidence of association. There was no evidence of association for the cumulative adversity count. Longitudinal exposure showed ""intermittent"" and ""persistent"" high maternal stress symptoms were associated with higher hair cortisol. The small number of associations identified suggests that hair cortisol is limited as a measure of stress response to social adversity in children at 2 years.",0
https://doi.org/10.3109/09513590903247873,"An update on the pathogenesis, inflammation, and metabolism in hirsutism and polycystic ovary syndrome","Hirsutism is a common endocrine disorder, defined as increased growth of terminal hairs in a male pattern. Hirsutism is most often caused by polycystic ovary syndrome (PCOS), whereas only 5% patients are diagnosed with rare endocrine diseases. PCOS may be considered a multiorgan disease causing not only increased adrenal and ovarian sex hormone secretion but also changed secretion of gonadotrophins, growth hormone, and adrenocorticotrophic hormone (ACTH) from the pituitary. The majority of patients with PCOS are insulin resistant and PCOS is characterized by an increased inflammatory state with abdominal obesity and increased secretion of interleukins, chemokines, and adipokines. PCOS is therefore associated with an increased risk of the metabolic syndrome and type 2 diabetes (T2D). Patients with hirsutism present with increased bone mineral density despite decreased D-vitamin levels. The etiology to hirsutism and PCOS is most likely multifactorial including both genetic and environmental factors such as increased fetal stress and intrauterine growth retardation. In the present review, we give a comprehensive overview of the pathophysiology and multiple endocrine disturbances of hirsutism and PCOS.",0
https://doi.org/10.2169/internalmedicine.51.5646,Central Diabetes Insipidus and Hypothalamic Type of Hypopituitarism Associated with Atypical Location of Rathke's Cleft Cyst,"A 68-year-old woman was admitted to determine the pathogenesis of weight loss and polyuria. Physical findings on admission showed BMI of 20.9, blood pressure of 147/69 mmHg, and that she had ciliac, axillar and pubic hair loss. Laboratory findings showed that plasma adrenocorticotropic hormone (ACTH) was 4.6 pg/mL with serum cortisol of 1.2 µg/dL. Serum luteinizing hormone (LH) and follicle-stimulating hormone (FSH) were markedly reduced. Serum growth hormone (GH) and insulin growth factor (IGF)-1 were 0.054 ng/mL and 25 ng/mL, respectively. Serum prolactin was as high as 85.6 ng/mL. The levels of all the pituitary hormones were elevated in response to a mixture of exogenous corticotrophin-releasing hormone (CRH), luteinizing hormone-releasing hormone (LH-RH), thyrotropin-releasing hormone (TRH), and growth hormone-releasing hormone (GRH). However, there was no response of ACTH and GH release to insulin-induced hypoglycemia and no response of LH and FSH release to clomiphene. Urine volume was more than 4,000 mL, with low urine osmolality of 134 mmol/kg. Plasma arginine vasopressin (AVP) was 0.8 pg/mL. There was no increase in urine osmolality and plasma AVP in response to 5% hypertonic saline load. Magnetic resonance imaging revealed Rathke's cleft cyst at the pituitary stalk level, but there was no abnormal finding in the hypothalamus. These findings indicate central diabetes insipidus and hypothalamic type of hypopituitarism, resulting from the atypical location of Rathke's cleft cyst.",0
https://doi.org/10.1136/bmjopen-2016-012743,Comparing group-based acceptance and commitment therapy (ACT) with enhanced usual care for adolescents with functional somatic syndromes: a study protocol for a randomised trial,"Functional somatic syndromes (FSS) are common in adolescents, characterised by severe disability and reduced quality of life. Behavioural treatments such as acceptance and commitment therapy (ACT) has shown promising results in children and adolescents with FSS, but has focused on specific syndromes such as functional pain. The current study will compare the efficacy of group-based ACT with that of enhanced usual care (EUC) in adolescents with a range of FSS operationalised by the unifying construct of multiorgan bodily distress syndrome (BDS).A total of 120 adolescents aged 15-19 and diagnosed with multiorgan BDS, of at least 12 months duration, will be assessed and randomised to either: (1) EUC: a manualised consultation with a child and adolescent psychiatrist and individualised treatment plan or (2) manualised ACT-based group therapy plus EUC. The ACT programme consists of 9 modules (ie, 27 hours) and 1 follow-up meeting (3 hours). The primary outcome is physical health, assessed by an Short Form Health Survey (SF-36) aggregate score 12 months after randomisation. Secondary outcomes include self-reported symptom severity, symptom interference, depression and anxiety, illness worry, perceived stress and global improvement; as well as objective physical activity and bodily stress response measured by heart rate variability, hair cortisol and inflammatory biomarkers. Process measures are illness perception, illness-related behaviour and psychological flexibility.The study is conducted in accordance with Helsinki Declaration II. Approval has been obtained from the Science Ethics Committee of the Central Denmark Region and the Danish Data Protection. The results will be sought to be published according to the CONSORT statement in peer-reviewed journals.This is one of the first larger randomised clinical trials evaluating the effect of a group-based intervention for adolescents with a range of severe FSS.NCT02346071; Pre-results.",0
https://doi.org/10.3390/ani10071171,Ultrasonography of Normal Adrenal Glands in Adult Holstein–Friesian Cows: A Pilot Study,"Ultrasonographic reference values for the adrenal glands of cattle have not been reported to date. Adrenal glands can be affected by different pathologies, such as hyperplasia, neoplasia and atrophy (either primary or secondary). The present findings indicate that the right adrenal gland can be easily characterized by transabdominal ultrasound in adult Holstein–Friesian cows, with no apparent influence of age or weight. The right adrenal gland (mean length 3.86 ± 1.39 cm; and mean thickness 1.39 ± 0.26 cm) was consistently and mainly located in the 12th intercostal space. The left adrenal gland was more difficult to locate due to its more medial position, and to the presence of gas in the gastrointestinal tract, so it could not be visualized in most animals (18/25). Its mean length was 3.72 ± 0.95 cm, and mean thickness was 1.36 ± 0.33 cm, in the sagittal section. This is the first report of the ultrasonographic appearance of the adrenal glands of cows and of the corresponding reference preliminary values.",0
https://doi.org/10.4103/2152-7806.157619,Case report: Patient presenting with Cushing′s disease,"Cushing's syndrome is a rare disease that is caused by the overproduction of cortisol by the adrenal glands. This can be caused by a tumor of the adrenal glands, the lungs or the pituitary gland. When a pituitary tumor produces too much ACTH (adrenocorticotropic hormone), it causes the overproduction of cortisol by the adrenal glands. When the pituitary is the source of the over production, it is called Cushing's disease.A 32-year-old female who developed symptoms of Cushing's about one and a half years prior to her visit at a large teaching hospital in the Mid-Atlantic. Her symptoms included amenorrhea, facial hair and acne, and back pain. She had previously been diagnosed with polycystic ovarian syndrome.Cushing's disease is a rare disease, which can be successfully treated by experienced pituitary specialists.",0
https://doi.org/10.1055/s-0034-1370961,Hair Cortisol Measurement in Mitotane-Treated Adrenocortical Cancer Patients,"The only approved drug for the treatment of adrenocortical cancer (ACC) is mitotane. Mitotane is adrenolytic and therefore, hydrocortisone replacement therapy is necessary. Since mitotane increases cortisol binding globulin (CBG) and induces CYP3A4 activity, high doses of hydrocortisone are thought to be required. Evaluation of hydrocortisone therapy in mitotane-treated patients has been difficult since there is no good marker to evaluate hydrocortisone therapy. Measurement of cortisol in scalp hair is a novel method that offers the opportunity to measure long-term cortisol levels. Our aim was to evaluate whether hair cortisol measurements could be useful in evaluating recent hydrocortisone treatment in mitotane-treated ACC patients. Hair cortisol levels were measured in 15 mitotane-treated ACC patients on hydrocortisone substitution and 96 healthy individuals. Cortisol levels were measured in 3 cm hair segments, corresponding to a period of 3 months. Hair cortisol levels were higher in ACC patients compared to healthy individuals (p<0.0001). Seven ACC patients (47%) had hair cortisol levels above the reference range. None of the patients had hair cortisol levels below normal. In contrast to hydrocortisone doses (β=0.03, p=0.93), hair cortisol levels were associated with BMI (β=0.53, p=0.042). There was no correlation between hair cortisol levels and hydrocortisone doses (β=0.41, p=0.13). Almost half of the ACC patients had high hair cortisol levels, suggesting long-term over-substitution of hydrocortisone in some of the patients, whereas none of the patients was under-substituted. Hair cortisol measurements might be useful in long-term monitoring hydrocortisone treatment in mitotane-treated ACC patients.",0
https://doi.org/10.1002/ajp.22943,Natural variation in fetal cortisol exposure is associated with neonatal body mass in captive vervet monkeys (Chlorocebus aethiops ),"Poor maternal condition during gestation is commonly associated with impaired fetal growth in humans and other animals. Although elevated maternal glucocorticoids (GCs) are often implicated as the mechanism of intrauterine growth stunting, the direct contribution of maternal GCs remains unclear because enzymatic conversion of GCs at the placenta may limit the ability of maternal hormones to reach the fetus. Further, because previous studies on gestational stress have often employed synthetic GCs, which cross the placenta unobstructed, it remains unknown whether naturalistic endogenous GC elevations will have similar effects. Here, we use an unmanipulated colony of captive vervet monkeys (N = 18 mother-offspring dyads) to examine how maternal condition predicts maternal gestational hormones, and how these in turn predict neonatal body mass, especially in comparison with total prenatal hormone exposure as measured from neonatal hair. We focused on GCs and dehydroepiandrosterone-sulfate (DHEAS), an additional steroid suspected to influence growth. We found that measures of poor maternal condition (low body mass and low parity) were not associated with elevations in maternal GCs or DHEAS. Furthermore, only fetal GC exposure predicted neonatal body mass, while neither maternal GCs, nor maternal or fetal DHEAS, had any effect. Surprisingly, neonates exposed to higher gestational GCs were larger, rather than smaller at birth. Taken together, these results suggest that GC concentrations within a more naturalistic range may be positively rather than negatively associated with neonatal body mass. Further, the effect of maternal gestational GCs on neonatal mass may be modulated by placental control of GC exposure.",0
https://doi.org/10.1017/s1751731117001070,Impacts of stocking density on development and puberty attainment of replacement beef heifers,"In all, 60 Angus×Hereford heifers were ranked by age and BW (210±2 days and 220±2 kg) on day 0, and assigned to: (a) one of three drylot pens (10×14 m pens; 10 heifers/pen) resulting in a stocking density of 14 m2/heifer (HIDENS; n=3), or (b) one of three pastures (25 ha pastures; 10 heifers/pasture), resulting in a stocking density of 25 000 m2/heifer (LOWDENS; n=3). Pastures were harvested for hay before the beginning of this experiment, and negligible forage was available for grazing to LOWDENS heifers during the experiment (days 0 to 182). All heifers received the same limited-fed diet, which averaged (dry matter basis) 4.0 kg/heifer daily of hay and 3.0 kg/heifer daily of a corn-based concentrate. Heifer shrunk BW was recorded after 16 h of feed and water withdrawal on days -3 and 183 for BW gain calculation. On day 0, heifers were fitted with a pedometer behind their right shoulder. Each week, pedometer results were recorded and blood samples were collected for puberty evaluation via plasma progesterone. Plasma samples collected on days 0, 28, 56, 84, 112, 140, 161 and 182 were also analyzed for cortisol concentrations. On days 0, 49, 98, 147 and 182, hair samples were collected from the tail switch for analysis of hair cortisol concentrations. On days 28, 102 and 175, blood samples were collected for whole blood RNA isolation and analysis of heat shock protein (HSP) 70 and HSP72 mRNA expression. Heifers from LOWDENS had more (P<0.01) steps/week compared with HIDENS. No treatment effects were detected (P=0.82) for heifer BW gain. Plasma cortisol concentrations were greater (P⩽0.05) in LOWDENS compared with HIDENS heifers on days 84, 140, 161 and 182 (treatment×day interaction; P<0.01). Hair cortisol concentrations were greater (P<0.01) in HIDENS compared with LOWDENS heifers beginning on day 98 (treatment×day interaction; P<0.01). Heifers from LOWDENS had greater (P=0.04) mean mRNA expression of HSP72, and tended (P=0.09) to have greater mean mRNA expression of HSP70 compared with HIDENS. Heifers from HIDENS experienced delayed puberty attainment and had less (P<0.01) proportion of pubertal heifers on day 182 compared with LOWDENS (treatment×day interaction; P<0.01). In summary, HIDENS altered heifer stress-related and physiological responses, and delayed puberty attainment compared with LOWDENS.",0
https://doi.org/10.1080/10253890.2019.1641485,Enlargement of the human adrenal zona fasciculata and chronic psychiatric illness – an autopsy-based study,"Severe mental illness (SMI) is associated with a reduced life expectancy of up to 20 years. One possible contributor to this fact is dysregulation of the hypothalamus-pituitary-adrenal (HPA)-axis. Looking at the morphology of effector organs, such as the adrenal glands themselves, could reveal insights into organ function and response to possible HPA-dysregulation. This forensic autopsy-based study investigated if there were any morphological changes in adrenal glands between decedents who had previously been submitted to a psychiatric hospital with a diagnosis of schizophrenia (n = 34), bipolar (n = 5), or depressive disorder (n = 20), any other psychiatric diagnosis (n = 36) compared with decedents who had no previous psychiatric admission (n = 40). Length of admissions to psychiatric wards and admission in the 180 days preceding death was included in regression as proxy variables for severity of illness. On the macroscopic level, we found no difference in gland weight or volume. On the microscopic level, we found a 25% increase in cross-sectional area of the zona fasciculata (ZF) in decedents who had a diagnosis of schizophrenia compared with controls (p = 0.033). Other diagnosis groups did not differ from controls. Total admission length was positively correlated with area of the ZF.Lay SummaryPeople with a severe mental disorder may be in a constant state of increased stress, which is harmful. This study looked at the adrenal gland, which produces stress hormones, to see if they were different in deceased persons who had suffered from a severe mental illness. We found that the part of the adrenal gland that produces stress hormones is larger in deceased patients who suffered from schizophrenia, but not other types of psychiatric illnesses, compared to deceased persons with no history of psychiatric illness.",0
https://doi.org/10.1016/j.theriogenology.2016.10.019,"Relationships among temperament, acute and chronic cortisol and testosterone concentrations, and breeding soundness during performance testing of Angus bulls","The aim of this study was to examine relationships among temperament, endocrinology, and reproductive parameters of bulls enrolled in an 84-day performance test. Angus bulls (n = 60) were housed in six pens grouped by age and weight. Pen scores (PS; 1 = docile to 5 = very aggressive) were assigned on Days -1, 27, 55, and 83 of the performance test. On the following day, blood and hair samples were collected, and body weight (BW) and exit velocity (EV) were recorded. Bulls were split into two categories based on; Day -1 PS (PScalm = PS 1 or 2; PSexcitable = PS 3 or 4) and Day 0 EV (EVcalm = slowest 20 bulls; EVexcitable = fastest 20 bulls). Cortisol and testosterone concentrations in serum and hair did not differ (P > 0.10) between PS or EV temperament categories. Sampling day differences (P < 0.01) occurred for serum testosterone, hair cortisol, and hair testosterone concentration; however, serum cortisol concentration did not differ (P > 0.10) over the sampling days. Serum testosterone concentration increased (P < 0.01) from Day 0 to 28, decreased from Day 28 to 56, but Day 84 did not differ from Day 0, 28, or 56. Hair cortisol concentration was greatest (P < 0.01) on Day 0, decreased from Day 28 to 56 but did not differ from Day 56 to 84. Hair testosterone concentration was greatest (P < 0.01) on Day 0 and remained constant from Day 28 to 84. Bulls categorized as PScalm had a greater (P < 0.01) percentage of normal sperm and secondary defects (P < 0.01) when compared with PSexcitable bulls. However, EVcalm bulls had fewer (P < 0.01) primary defects but more (P < 0.01) secondary defects than EVexcitable bulls. In conclusion, bulls exhibited physiological evidence of acclimation during the test as indicated by a reduction in hair cortisol concentration. In addition, the ability of the bulls to acclimate while residing at the testing center may have contributed to little differences observed during the breeding soundness examination portion of the performance test.",0
https://doi.org/10.1007/s00431-013-1955-1,Cortisone in hair of elementary school girls and its relationship with childhood stress,"Children may be exposed to stressful situations with adverse effects on their physiological and psychological health. As cortisone may be a useful additional biomarker for stress research and as it has been shown to be detectable in human hair, this study measured physiological concentrations of hair cortisone in 223 elementary school girls and explored its relationship with child-reported estimates of stress, more specifically questionnaires on major life events (i.e., Coddington Life Events Scale for Children), emotions (i.e., anger, anxiety, sadness, and happiness), and coping strategies (i.e., emotion- versus problem-focused coping). Cortisone concentrations were positively correlated with the overall life event score for the past 6 months (rho = 0.223, p = 0.004), as well as with the negative event score for this period (rho = 0.227, p = 0.003; N = 165). Cortisone did not correlate with emotions or coping styles reported by the children. Conclusion: Despite its exploratory nature, this study may suggest elevated hair cortisone concentrations under psychosocial stress in young children. Although the observed findings should be interpreted with prudence, this study may encourage further research elucidating the potential importance and relevance of hair cortisone analysis as an additional or substituting stress biomarker for hair cortisol. © 2013 Springer-Verlag Berlin Heidelberg.",0
